1	1	0.1	1	1	100	0.257
1	2	0.1	1	1	100	0.176
1	3	0.1	1	1	100	0.181
1	4	0.1	1	1	100	0.172
1	5	0.1	1	1	100	0.158
1	6	0.1	1	1	100	0.148
1	7	0.1	1	1	100	0.153
1	8	0.1	1	1	100	0.134
1	9	0.1	1	1	100	0.131
1	10	0.1	1	1	100	0.128
1	11	0.1	1	1	100	0.101
1	12	0.1	1	1	100	0.099
1	13	0.1	1	1	100	0.095
1	14	0.1	1	1	100	0.079
1	15	0.1	1	1	100	0.072
1	16	0.1	1	1	100	0.06
1	17	0.1	1	1	100	0.057
1	18	0.1	1	1	100	0.049
1	19	0.1	1	1	100	0.047
1	20	0.1	1	1	100	0.039
1	21	0.1	1	1	100	0.035
1	22	0.1	1	1	100	0.028
1	23	0.1	1	1	100	0.027
1	24	0.1	1	1	100	0.024
1	25	0.1	1	1	100	0.022
1	26	0.1	1	1	100	0.018
1	27	0.1	1	1	100	0.017
1	28	0.1	1	1	100	0.014
1	29	0.1	1	1	100	0.013
1	30	0.1	1	1	100	0.011
