10	1	0.9	1	1	100	0.1
10	2	0.9	1	1	100	0.186
10	3	0.9	1	1	100	0.217
10	4	0.9	1	1	100	0.253
10	5	0.9	1	1	100	0.22
10	6	0.9	1	1	100	0.165
10	7	0.9	1	1	100	0.133
10	8	0.9	1	1	100	0.1
10	9	0.9	1	1	100	0.072
10	10	0.9	1	1	100	0.077
10	11	0.9	1	1	100	0.065
10	12	0.9	1	1	100	0.054
10	13	0.9	1	1	100	0.056
10	14	0.9	1	1	100	0.045
10	15	0.9	1	1	100	0.036
10	16	0.9	1	1	100	0.039
10	17	0.9	1	1	100	0.026
10	18	0.9	1	1	100	0.021
10	19	0.9	1	1	100	0.026
10	20	0.9	1	1	100	0.023
10	21	0.9	1	1	100	0.015
10	22	0.9	1	1	100	0.011
10	23	0.9	1	1	100	0.01
10	24	0.9	1	1	100	0.009
10	25	0.9	1	1	100	0.005
10	26	0.9	1	1	100	0.005
10	27	0.9	1	1	100	0.003
10	28	0.9	1	1	100	0.005
10	29	0.9	1	1	100	0.002
10	30	0.9	1	1	100	0.001
