20	1	0.5	1	1	100	0.048
20	2	0.5	1	1	100	0.091
20	3	0.5	1	1	100	0.125
20	4	0.5	1	1	100	0.14
20	5	0.5	1	1	100	0.179
20	6	0.5	1	1	100	0.181
20	7	0.5	1	1	100	0.191
20	8	0.5	1	1	100	0.168
20	9	0.5	1	1	100	0.187
20	10	0.5	1	1	100	0.183
20	11	0.5	1	1	100	0.182
20	12	0.5	1	1	100	0.18
20	13	0.5	1	1	100	0.168
20	14	0.5	1	1	100	0.168
20	15	0.5	1	1	100	0.16
20	16	0.5	1	1	100	0.172
20	17	0.5	1	1	100	0.177
20	18	0.5	1	1	100	0.169
20	19	0.5	1	1	100	0.168
20	20	0.5	1	1	100	0.152
20	21	0.5	1	1	100	0.163
20	22	0.5	1	1	100	0.16
20	23	0.5	1	1	100	0.155
20	24	0.5	1	1	100	0.14
20	25	0.5	1	1	100	0.145
20	26	0.5	1	1	100	0.137
20	27	0.5	1	1	100	0.129
20	28	0.5	1	1	100	0.137
20	29	0.5	1	1	100	0.123
20	30	0.5	1	1	100	0.127
