1	1	0.5	1	1	100	0.641
1	2	0.5	1	1	100	0.415
1	3	0.5	1	1	100	0.303
1	4	0.5	1	1	100	0.209
1	5	0.5	1	1	100	0.126
1	6	0.5	1	1	100	0.07
1	7	0.5	1	1	100	0.036
1	8	0.5	1	1	100	0.018
1	9	0.5	1	1	100	0.009
1	10	0.5	1	1	100	0.004
1	11	0.5	1	1	100	0.002
1	12	0.5	1	1	100	0.001
1	13	0.5	1	1	100	0
1	14	0.5	1	1	100	0
1	15	0.5	1	1	100	0
1	16	0.5	1	1	100	0
1	17	0.5	1	1	100	0
1	18	0.5	1	1	100	0
1	19	0.5	1	1	100	0
1	20	0.5	1	1	100	0
1	21	0.5	1	1	100	0
1	22	0.5	1	1	100	0
1	23	0.5	1	1	100	0
1	24	0.5	1	1	100	0
1	25	0.5	1	1	100	0
1	26	0.5	1	1	100	0
1	27	0.5	1	1	100	0
1	28	0.5	1	1	100	0
1	29	0.5	1	1	100	0
1	30	0.5	1	1	100	0
