15	1	0.9	1	1	100	0.066
15	2	0.9	1	1	100	0.126
15	3	0.9	1	1	100	0.163
15	4	0.9	1	1	100	0.206
15	5	0.9	1	1	100	0.202
15	6	0.9	1	1	100	0.174
15	7	0.9	1	1	100	0.137
15	8	0.9	1	1	100	0.104
15	9	0.9	1	1	100	0.115
15	10	0.9	1	1	100	0.08
15	11	0.9	1	1	100	0.075
15	12	0.9	1	1	100	0.06
15	13	0.9	1	1	100	0.064
15	14	0.9	1	1	100	0.054
15	15	0.9	1	1	100	0.054
15	16	0.9	1	1	100	0.046
15	17	0.9	1	1	100	0.04
15	18	0.9	1	1	100	0.034
15	19	0.9	1	1	100	0.038
15	20	0.9	1	1	100	0.029
15	21	0.9	1	1	100	0.028
15	22	0.9	1	1	100	0.027
15	23	0.9	1	1	100	0.023
15	24	0.9	1	1	100	0.022
15	25	0.9	1	1	100	0.017
15	26	0.9	1	1	100	0.015
15	27	0.9	1	1	100	0.014
15	28	0.9	1	1	100	0.012
15	29	0.9	1	1	100	0.008
15	30	0.9	1	1	100	0.008
