20	1	0.1	1	1	100	0.039
20	2	0.1	1	1	100	0.061
20	3	0.1	1	1	100	0.08
20	4	0.1	1	1	100	0.104
20	5	0.1	1	1	100	0.115
20	6	0.1	1	1	100	0.13
20	7	0.1	1	1	100	0.141
20	8	0.1	1	1	100	0.144
20	9	0.1	1	1	100	0.157
20	10	0.1	1	1	100	0.153
20	11	0.1	1	1	100	0.164
20	12	0.1	1	1	100	0.181
20	13	0.1	1	1	100	0.18
20	14	0.1	1	1	100	0.191
20	15	0.1	1	1	100	0.189
20	16	0.1	1	1	100	0.205
20	17	0.1	1	1	100	0.21
20	18	0.1	1	1	100	0.198
20	19	0.1	1	1	100	0.218
20	20	0.1	1	1	100	0.204
20	21	0.1	1	1	100	0.219
20	22	0.1	1	1	100	0.22
20	23	0.1	1	1	100	0.217
20	24	0.1	1	1	100	0.216
20	25	0.1	1	1	100	0.227
20	26	0.1	1	1	100	0.244
20	27	0.1	1	1	100	0.226
20	28	0.1	1	1	100	0.232
20	29	0.1	1	1	100	0.236
20	30	0.1	1	1	100	0.235
